
AirForce,,p,
AirForce,, ,
AirForce,, ,
AirForce,, ,
AirForce,,
AirForce,,p,
ColoradoState,1923,11/17,@,ColoradoMines,W,14,0,
ColoradoState,1923,11/28,vs.,Colorado,L,3,6,
ColoradoState,1923, ,p, ,121,35,
ColoradoState,1923,p,
ColoradoState,1922,10/14,@,Wyoming,W,60,0,
ColoradoState,1922,10/21,vs.,ColoradoCollege,T,0,0,
ColoradoState,1922,10/28,vs.,UtahState,W,34,6,
ColoradoState,1922,11/4,@,Colorado,L,0,7,
ColoradoState,1922,11/11,@,Drake,L,6,19,
ColoradoState,1922,11/18,vs.,ColoradoMines,W,19,0,
ColoradoState,1922,11/25,vs.,BrighamYoung,W,33,0,
ColoradoState,1922,12/2,@,Denver,W,27,6,
ColoradoState,1922, ,p, ,179,38,
ColoradoState,1922,p,
ColoradoState,1921,10/1,vs.,Wyoming,T,7,7,
ColoradoState,1921,10/15,vs.,ColoradoMines,W,14,0,
ColoradoState,1921,10/29,@,ColoradoCollege,W,24,0,
ColoradoState,1921,11/5,vs.,Denver,L,14,21,
ColoradoState,1921,11/19,vs.,Colorado,L,0,10,
ColoradoState,1921,11/24,@,Nebraska,L,7,70,
ColoradoState,1921, ,p, ,66,108,
ColoradoState,1921,p,
ColoradoState,1920,10/2,@,Wyoming,W,13,0,
ColoradoState,1920,10/9,@,Nebraska,L,0,7,
ColoradoState,1920,10/16,vs.,Wyoming,W,42,0,
ColoradoState,1920,10/23,vs.,ColoradoMines,W,27,0,
ColoradoState,1920,10/30,@,UtahState,W,21,0,
ColoradoState,1920,11/11,vs.,ColoradoCollege,W,28,0,
ColoradoState,1920,11/20,@,Colorado,T,7,7,
ColoradoState,1920,11/27,@,Denver,W,14,0,
ColoradoState,1920, ,p, ,152,14,
ColoradoState,1920,p,
ColoradoState,1919,9/27,@,Wyoming,W,28,0,
ColoradoState,1919,10/4,vs.,Wyoming,W,14,0,
ColoradoState,1919,10/11,vs.,Colorado,W,49,7,
ColoradoState,1919,10/18,vs.,Utah,W,34,21,
ColoradoState,1919,11/1,@,Denver,W,33,3,
ColoradoState,1919,11/8,vs.,UtahState,W,27,7,
ColoradoState,1919,11/15,@,ColoradoMines,W,33,6,
ColoradoState,1919,11/27,@,ColoradoCollege,L,0,13,
ColoradoState,1919, ,p, ,218,57,
ColoradoState,1919,p,
ColoradoState,1918,11/16,@,Denver,L,0,14,
ColoradoState,1918,11/28,@,Colorado,L,13,16,
ColoradoState,1918, ,p, ,13,30,
ColoradoState,1918,p,
ColoradoState,1917,10/6,@,Wyoming,L,0,6,
ColoradoState,1917,10/13,vs.,Colorado,L,0,6,
ColoradoState,1917,10/20,vs.,Montana State (non-IA),T,20,20,
ColoradoState,1917,10/27,vs.,Denver,L,6,10,
ColoradoState,1917,11/3,@,Utah,L,12,25,
ColoradoState,1917,11/10,@,UtahState,L,7,47,
ColoradoState,1917,11/17,@,ColoradoCollege,L,0,7,
ColoradoState,1917,11/29,@,ColoradoMines,L,6,27,
ColoradoState,1917, ,p, ,51,148,
ColoradoState,1917,p,
ColoradoState,1916,9/30,vs.,Wyoming,W,40,0,
ColoradoState,1916,10/14,@,UtahState,W,53,0,
ColoradoState,1916,10/28,vs.,ColoradoCollege,W,14,12,
ColoradoState,1916,11/4,@,Denver,W,21,13,
ColoradoState,1916,11/11,@,ColoradoMines,T,0,0,
ColoradoState,1916,11/18,vs.,Utah,W,12,6,
ColoradoState,1916,11/30,@,Colorado,W,32,14,
ColoradoState,1916, ,p, ,172,45,
ColoradoState,1916,p,
ColoradoState,1915,10/9,@,Colorado,W,23,6,
ColoradoState,1915,10/16,@,Utah,W,21,9,
ColoradoState,1915,10/23,vs.,UtahState,W,59,0,
ColoradoState,1915,10/30,vs.,ColoradoMines,W,35,0,
ColoradoState,1915,11/6,@,Wyoming,W,48,0,
ColoradoState,1915,11/13,@,ColoradoCollege,W,24,13,
ColoradoState,1915,11/25,vs.,Denver,W,34,3,
ColoradoState,1915, ,p, ,244,31,
ColoradoState,1915,p,
ColoradoState,1914,10/17,vs.,Colorado,L,6,33,
ColoradoState,1914,10/24,@,Wyoming,W,48,10,
ColoradoState,1914,10/31,@,Denver,W,19,6,
ColoradoState,1914,11/7,vs.,ColoradoCollege,L,13,24,
ColoradoState,1914,11/14,@,UtahState,W,41,7,
ColoradoState,1914,11/21,@,ColoradoMines,L,0,19,
ColoradoState,1914,11/26,vs.,OklahomaState,L,0,7,@ Oklahoma City, OK,
ColoradoState,1914, ,p, ,127,106,
ColoradoState,1914,p,
ColoradoState,1913,10/18,@,Denver,W,20,6,
ColoradoState,1913,10/25,@,Colorado,L,7,16,
ColoradoState,1913,11/1,vs.,ColoradoMines,L,7,14,
ColoradoState,1913,11/8,vs.,Utah State (non-IA),W,20,7,
ColoradoState,1913,11/27,vs.,Wyoming,W,61,0,
ColoradoState,1913, ,p, ,115,43,
ColoradoState,1913,p,
ColoradoState,1912,10/5,vs.,Denver,W,14,13,
ColoradoState,1912,10/12,vs.,Colorado,W,21,0,
ColoradoState,1912,10/19,@,ColoradoCollege,L,0,13,
ColoradoState,1912,11/2,@,ColoradoMines,L,0,14,
ColoradoState,1912,11/28,@,Wyoming,W,33,0,
ColoradoState,1912, ,p, ,68,40,
ColoradoState,1912,p,
ColoradoState,1911,10/7,@,Utah,L,0,51,
ColoradoState,1911,10/14,@,Utah State (non-IA),L,0,29,
ColoradoState,1911,10/28,vs.,ColoradoMines,L,0,29,
ColoradoState,1911,11/4,@,Denver,L,0,49,
ColoradoState,1911,11/11,@,Colorado,L,0,31,
ColoradoState,1911,11/30,vs.,Wyoming,L,0,27,
ColoradoState,1911, ,p, ,0,216,
ColoradoState,1911,p,
ColoradoState,1910,10/22,@,ColoradoMines,L,6,10,
ColoradoState,1910,10/29,vs.,Denver,L,0,22,
ColoradoState,1910,11/5,vs.,Colorado,L,0,44,
ColoradoState,1910,11/12,vs.,ColoradoCollege,L,0,24,
ColoradoState,1910,11/24,@,Wyoming,L,0,10,
ColoradoState,1910, ,p, ,6,110,
ColoradoState,1910,p,
ColoradoState,1905,10/7,vs.,Denver,W,12,0,
ColoradoState,1905,10/21,@,Northern Colorado (non-IA),W,6,5,
ColoradoState,1905,10/28,vs.,ColoradoMines,L,10,17,
ColoradoState,1905,11/4,@,ColoradoCollege,L,0,33,
ColoradoState,1905,11/18,@,Denver,L,5,11,
ColoradoState,1905,11/25,vs.,Wyoming,W,34,5,
ColoradoState,1905,11/30,@,Utah,L,0,24,
ColoradoState,1905, ,p, ,67,95,
ColoradoState,1905,p,
ColoradoState,1904,10/1,vs.,Denver,L,0,18,
ColoradoState,1904,10/8,@,ColoradoMines,L,0,51,
ColoradoState,1904,11/12,vs.,ColoradoCollege,L,0,4,
ColoradoState,1904,11/19,@,Colorado,L,0,46,
ColoradoState,1904,11/24,@,Wyoming (non-IA),T,6,6,
ColoradoState,1904, ,p, ,6,125,
ColoradoState,1904,p,
ColoradoState,1903,10/3,vs.,Denver,W,23,17,
ColoradoState,1903,10/10,vs.,Colorado,L,0,5,
ColoradoState,1903,10/24,vs.,ColoradoMines,W,10,2,
ColoradoState,1903,11/3,@,ColoradoCollege,W,8,5,
ColoradoState,1903,11/14,vs.,Wyoming (non-IA),W,17,0,
ColoradoState,1903,11/21,@,Denver,W,16,6,
ColoradoState,1903,11/26,@,Utah (non-IA),W,16,5,
ColoradoState,1903, ,p, ,90,40,
ColoradoState,1903,p,
ColoradoState,1902,10/11,@,Utah State (non-IA),W,24,5,
ColoradoState,1902,10/18,@,Colorado,L,6,11,
ColoradoState,1902,10/25,@,Utah (non-IA),T,0,0,
ColoradoState,1902,11/4,vs.,ColoradoCollege,L,6,29,
ColoradoState,1902,11/15,@,ColoradoMines,T,6,6,
ColoradoState,1902,11/22,vs.,Denver,L,5,11,
ColoradoState,1902, ,p, ,47,62,
Columbia,,p,
Columbia,, ,
Columbia,, ,
Columbia,, ,
Columbia,,
Columbia,,p,
Columbia,1981,9/19,vs.,Harvard,L,6,23,
Columbia,1981,9/26,vs.,Lafayette (non-IA),L,13,28,
Columbia,1981,10/3,vs.,Pennsylvania,W,20,9,
Columbia,1981,10/10,@,Princeton,L,14,21,
Columbia,1981,10/17,vs.,Yale,L,17,48,
Columbia,1981,10/24,vs.,Colgate,L,3,41,
Columbia,1981,10/31,@,HolyCross,L,7,14,
Columbia,1981,11/7,vs.,Dartmouth,L,7,21,
Columbia,1981,11/14,@,Cornell,L,9,15,
Columbia,1981,11/21,@,Brown,L,20,23,
Columbia,1981, ,p, ,116,243,
Columbia,1981,p,
Columbia,1980,9/20,@,Harvard,L,6,26,
Columbia,1980,9/27,vs.,Lafayette (non-IA),W,6,0,
Columbia,1980,10/4,@,Pennsylvania,L,13,24,
Columbia,1980,10/11,vs.,Princeton,L,19,31,
Columbia,1980,10/18,@,Yale,L,10,30,
Columbia,1980,10/25,@,Colgate,L,22,35,
Columbia,1980,11/1,vs.,HolyCross,L,0,26,
Columbia,1980,11/8,@,Dartmouth,L,0,48,
Columbia,1980,11/15,vs.,Cornell,L,0,24,
Columbia,1980,11/22,vs.,Brown,L,13,31,
Columbia,1980, ,p, ,89,275,
Columbia,1980,p,
Columbia,1979,9/22,vs.,Harvard,L,7,26,
Columbia,1979,9/29,@,Lafayette (non-IA),L,7,14,
Columbia,1979,10/6,vs.,Pennsylvania,W,12,7,
Columbia,1979,10/13,@,Princeton,L,7,35,
Columbia,1979,10/20,vs.,Yale,L,7,37,
Columbia,1979,10/27,vs.,Colgate,L,14,24,
Columbia,1979,11/3,vs.,Dartmouth,L,0,17,
Columbia,1979,11/10,@,Cornell,L,7,24,
Columbia,1979,11/17,@,Brown,L,14,31,
Columbia,1979, ,p, ,75,215,
Columbia,1979,p,
Columbia,1978,9/23,@,Harvard,W,21,19,
Columbia,1978,9/30,vs.,Lafayette (non-IA),W,21,0,
Columbia,1978,10/7,@,Pennsylvania,L,19,31,
Columbia,1978,10/14,vs.,Princeton,W,14,10,
Columbia,1978,10/21,@,Yale,T,3,3,
Columbia,1978,10/28,vs.,Rutgers,L,0,69,@ East Rutherford, NJ,
Columbia,1978,11/4,@,Dartmouth,L,7,37,
Columbia,1978,11/11,vs.,Cornell,L,14,35,
Columbia,1978,11/18,vs.,Brown,L,12,24,
Columbia,1978, ,p, ,111,228,
Columbia,1978,p,
Columbia,1977,9/17,vs.,Harvard,L,7,21,
Columbia,1977,9/24,vs.,Lafayette (non-IA),W,21,10,
Columbia,1977,10/1,vs.,Pennsylvania,W,30,18,
Columbia,1977,10/8,@,Princeton,L,7,28,
Columbia,1977,10/15,vs.,Yale,L,20,42,
Columbia,1977,10/22,vs.,Colgate,L,36,48,
Columbia,1977,10/29,vs.,Dartmouth,L,7,14,
Columbia,1977,11/5,@,Cornell,L,7,20,
Columbia,1977,11/12,@,Brown,L,14,21,
Columbia,1977, ,p, ,149,222,
Columbia,1977,p,
Columbia,1976,9/18,@,Harvard,L,10,34,
Columbia,1976,9/25,vs.,Lafayette (non-IA),W,38,31,
Columbia,1976,10/2,@,Pennsylvania,W,14,10,
Columbia,1976,10/9,vs.,Princeton,L,6,9,
Columbia,1976,10/16,@,Yale,L,6,37,
Columbia,1976,10/23,vs.,Rutgers,L,0,47,@ East Rutherford, NJ,
Columbia,1976,10/30,@,Dartmouth,L,14,34,
Columbia,1976,11/6,vs.,Cornell,W,35,17,
Columbia,1976,11/13,vs.,Brown,L,17,28,
Columbia,1976, ,p, ,140,247,
Columbia,1976,p,
Columbia,1975,9/27,@,Lafayette (non-IA),L,7,10,
Columbia,1975,10/4,vs.,Princeton,L,7,27,
Columbia,1975,10/11,@,Harvard,L,30,35,
Columbia,1975,10/18,vs.,Yale,L,7,34,
Columbia,1975,10/25,@,Rutgers,L,0,41,
Columbia,1975,11/1,@,Cornell,W,42,19,
Columbia,1975,11/8,vs.,Dartmouth,L,17,22,
Columbia,1975,11/15,vs.,Pennsylvania,W,28,25,
Columbia,1975,11/22,@,Brown,L,13,48,
Columbia,1975, ,p, ,151,261,
Columbia,1975,p,
Columbia,1974,9/28,vs.,Lafayette (non-IA),L,0,15,
Columbia,1974,10/5,@,Princeton,L,13,40,
Columbia,1974,10/12,vs.,Harvard,L,6,34,
Columbia,1974,10/19,@,Yale,L,2,42,
Columbia,1974,10/26,vs.,Bucknell (non-IA),W,38,33,
Columbia,1974,11/2,vs.,Cornell,L,0,24,
Columbia,1974,11/9,@,Dartmouth,L,0,21,
Columbia,1974,11/16,@,Pennsylvania,L,3,21,
Columbia,1974,11/23,vs.,Brown,L,19,28,
Columbia,1974, ,p, ,81,258,
Columbia,1974,p,
Columbia,1973,9/29,vs.,Bucknell (non-IA),T,0,0,
Columbia,1973,10/6,vs.,Princeton,W,14,13,
Columbia,1973,10/13,@,Harvard,L,0,57,
Columbia,1973,10/20,vs.,Yale,L,0,29,
Columbia,1973,10/27,@,Rutgers,L,2,28,
Columbia,1973,11/3,@,Cornell,L,14,44,
Columbia,1973,11/10,vs.,Dartmouth,L,6,24,
Columbia,1973,11/17,vs.,Pennsylvania,L,8,42,
Columbia,1973,11/24,@,Brown,L,14,37,
Columbia,1973, ,p, ,58,274,
Columbia,1973,p,
Columbia,1972,9/30,@,Fordham (non-IA),W,44,0,
Columbia,1972,10/7,@,Princeton,T,0,0,
Columbia,1972,10/14,vs.,Harvard,L,18,20,
Columbia,1972,10/21,@,Yale,L,14,28,
Columbia,1972,10/28,vs.,Rutgers,L,3,6,
Columbia,1972,11/4,vs.,Cornell,W,14,0,
Columbia,1972,11/11,@,Dartmouth,L,8,38,
Columbia,1972,11/18,@,Pennsylvania,L,14,20,
Columbia,1972,11/25,vs.,Brown,W,28,12,
Columbia,1972, ,p, ,143,124,
Columbia,1972,p,
Columbia,1971,9/25,@,Lafayette (non-IA),L,0,3,
Columbia,1971,10/2,vs.,Princeton,W,22,20,
Columbia,1971,10/9,@,Harvard,L,19,21,
Columbia,1971,10/16,vs.,Yale,W,15,14,
Columbia,1971,10/23,@,Rutgers,W,17,16,
Columbia,1971,10/30,@,Cornell,L,21,24,
Columbia,1971,11/6,vs.,Dartmouth,W,31,29,
Columbia,1971,11/13,vs.,Pennsylvania,W,17,3,
Columbia,1971,11/20,@,Brown,W,24,6,
Columbia,1971, ,p, ,166,136,
Columbia,1971,p,
Columbia,1970,9/26,vs.,Lafayette (non-IA),W,23,9,
Columbia,1970,10/3,@,Princeton,L,22,24,
Columbia,1970,10/10,vs.,Harvard,W,28,21,
Columbia,1970,10/17,@,Yale,L,15,32,
Columbia,1970,10/24,vs.,Rutgers,W,30,14,
Columbia,1970,10/31,vs.,Cornell,L,20,31,
Columbia,1970,11/7,@,Dartmouth,L,0,55,
Columbia,1970,11/14,@,Pennsylvania,L,14,21,
Columbia,1970,11/21,vs.,Brown,L,12,17,
Columbia,1970, ,p, ,164,224,
Columbia,1970,p,
Columbia,1969,9/27,vs.,Lafayette (non-IA),L,22,36,
Columbia,1969,10/4,vs.,Princeton,L,7,21,
Columbia,1969,10/11,@,Harvard,L,0,51,
Columbia,1969,10/18,vs.,Yale,L,6,41,
Columbia,1969,10/25,@,Rutgers,L,14,21,
Columbia,1969,11/1,@,Cornell,L,3,10,
Columbia,1969,11/8,vs.,Dartmouth,L,7,37,
Columbia,1969,11/15,vs.,Pennsylvania,L,7,17,
Columbia,1969,11/22,@,Brown,W,18,3,
Columbia,1969, ,p, ,84,237,
Columbia,1969,p,
Columbia,1968,9/28,vs.,Lafayette (non-IA),L,14,36,
Columbia,1968,10/5,@,Princeton,L,16,44,
Columbia,1968,10/12,vs.,Harvard,L,14,21,
Columbia,1968,10/19,@,Yale,L,7,29,
Columbia,1968,10/26,vs.,Rutgers,L,17,28,
Columbia,1968,11/2,vs.,Cornell,W,34,25,
Columbia,1968,11/9,@,Dartmouth,L,19,31,
Columbia,1968,11/16,@,Pennsylvania,L,7,13,
Columbia,1968,11/23,vs.,Brown,W,46,20,
Columbia,1968, ,p, ,174,247,
Columbia,1968,p,
Columbia,1967,9/30,vs.,Colgate,W,17,14,
Columbia,1967,10/7,vs.,Princeton,L,14,28,
Columbia,1967,10/14,@,Harvard,L,13,49,
Columbia,1967,10/21,vs.,Yale,L,7,21,
Columbia,1967,10/28,vs.,Rutgers,W,24,13,
Columbia,1967,11/4,@,Cornell,L,14,27,
Columbia,1967,11/11,vs.,Dartmouth,L,7,13,
Columbia,1967,11/18,@,Pennsylvania,L,6,26,
Columbia,1967,11/25,@,Brown,L,7,14,
Columbia,1967, ,p, ,109,205,
Columbia,1967,p,
Columbia,1966,9/24,vs.,Colgate,L,0,38,
Columbia,1966,10/1,@,Princeton,L,12,14,
Columbia,1966,10/8,vs.,Harvard,L,7,34,
Columbia,1966,10/15,@,Yale,L,21,44,
Columbia,1966,10/22,@,Rutgers,L,34,37,
Columbia,1966,10/29,vs.,Cornell,L,6,31,
Columbia,1966,11/5,@,Dartmouth,L,14,56,
Columbia,1966,11/12,vs.,Pennsylvania,W,22,14,
Columbia,1966,11/19,vs.,Brown,W,40,38,
Columbia,1966, ,p, ,156,306,
Columbia,1966,p,
Columbia,1965,9/25,vs.,Lafayette (non-IA),L,10,14,
Columbia,1965,10/2,vs.,Princeton,L,0,31,
Columbia,1965,10/9,@,Harvard,L,6,21,
Columbia,1965,10/16,vs.,Yale,W,21,7,
Columbia,1965,10/23,@,Rutgers,W,12,7,
Columbia,1965,10/30,@,Cornell,L,6,20,
Columbia,1965,11/6,vs.,Dartmouth,L,0,47,
Columbia,1965,11/13,@,Pennsylvania,L,21,31,
Columbia,1965,11/20,vs.,Brown,L,7,51,
Columbia,1965, ,p, ,83,229,
Columbia,1965,p,
Columbia,1964,9/26,vs.,Colgate,W,21,14,
Columbia,1964,10/3,@,Princeton,L,13,23,
Columbia,1964,10/10,vs.,Harvard,L,0,3,
Columbia,1964,10/17,@,Yale,T,9,9,
Columbia,1964,10/24,vs.,Rutgers,L,35,38,
Columbia,1964,10/31,vs.,Cornell,L,20,57,
Columbia,1964,11/7,@,Dartmouth,L,14,31,
Columbia,1964,11/14,vs.,Pennsylvania,W,33,12,
Columbia,1964,11/21,@,Brown,L,0,7,
Columbia,1964, ,p, ,145,194,
Columbia,1964,p,
Columbia,1963,9/28,@,Brown,W,41,14,
Columbia,1963,10/5,vs.,Princeton,L,6,7,
Columbia,1963,10/12,@,Yale,L,7,19,
Columbia,1963,10/19,@,Harvard,T,3,3,
Columbia,1963,10/26,vs.,Lehigh,W,42,21,
Columbia,1963,11/2,@,Cornell,L,17,18,
Columbia,1963,11/9,vs.,Dartmouth,L,6,47,
Columbia,1963,11/16,vs.,Pennsylvania,W,33,8,
Columbia,1963,11/23,@,Rutgers,W,35,28,
Columbia,1963, ,p, ,190,165,
Columbia,1963,p,
Columbia,1962,9/29,vs.,Brown,W,22,20,
Columbia,1962,10/6,@,Princeton,L,0,33,
Columbia,1962,10/13,vs.,Yale,W,14,10,
Columbia,1962,10/20,vs.,Harvard,L,14,36,
Columbia,1962,10/27,vs.,Lehigh (non-IA),W,22,15,
Columbia,1962,11/3,vs.,Cornell,W,25,21,
Columbia,1962,11/10,@,Dartmouth,L,0,42,
Columbia,1962,11/17,@,Pennsylvania,W,21,7,
Columbia,1962,11/24,vs.,Rutgers,L,6,22,
Columbia,1962, ,p, ,124,206,
Columbia,1962,p,
Columbia,1961,9/30,@,Brown,W,50,0,
Columbia,1961,10/7,vs.,Princeton,L,20,30,
Columbia,1961,10/14,@,Yale,W,11,0,
Columbia,1961,10/21,@,Harvard,W,26,14,
Columbia,1961,10/28,vs.,Lehigh (non-IA),L,7,14,
Columbia,1961,11/4,@,Cornell,W,35,7,
Columbia,1961,11/11,vs.,Dartmouth,W,35,14,
Columbia,1961,11/18,vs.,Pennsylvania,W,37,6,
Columbia,1961,11/25,@,Rutgers,L,19,32,
Columbia,1961, ,p, ,240,117,
Columbia,1961,p,
Columbia,1960,9/24,vs.,Brown,W,37,0,
Columbia,1960,10/1,@,Princeton,L,0,49,
Columbia,1960,10/8,@,Yale,L,8,30,
Columbia,1960,10/15,vs.,Harvard,L,7,8,
Columbia,1960,10/22,vs.,HolyCross,L,6,27,
Columbia,1960,10/29,vs.,Cornell,W,44,6,
Columbia,1960,11/5,@,Dartmouth,L,6,22,
Columbia,1960,11/12,@,Pennsylvania,W,16,6,
Columbia,1960,11/19,vs.,Rutgers,L,2,43,
Columbia,1960, ,p, ,126,191,
Columbia,1960,p,
Columbia,1959,9/26,@,Brown,W,21,6,
Columbia,1959,10/3,vs.,Princeton,L,0,22,
Columbia,1959,10/10,@,Yale,L,0,14,
Columbia,1959,10/17,@,Harvard,L,22,38,
Columbia,1959,10/24,vs.,HolyCross,L,0,34,
Columbia,1959,10/31,@,Cornell,L,7,13,
Columbia,1959,11/7,vs.,Dartmouth,L,0,22,
Columbia,1959,11/14,vs.,Pennsylvania,L,6,24,
Columbia,1959,11/21,vs.,Rutgers,W,26,16,
Columbia,1959, ,p, ,82,189,
Columbia,1959,p,
Columbia,1958,9/27,vs.,Brown,L,0,22,
Columbia,1958,10/4,@,Princeton,L,8,43,
Columbia,1958,10/11,vs.,Yale,W,13,0,
Columbia,1958,10/18,vs.,Harvard,L,0,26,
Columbia,1958,10/25,@,Buffalo (non-IA),L,14,34,
Columbia,1958,11/1,vs.,Cornell,L,0,25,
Columbia,1958,11/8,@,Dartmouth,L,0,38,
Columbia,1958,11/15,@,Pennsylvania,L,0,42,
Columbia,1958,11/22,@,Rutgers,L,0,61,
Columbia,1958, ,p, ,35,291,
Columbia,1958,p,
Columbia,1957,9/28,@,Brown,W,23,20,
Columbia,1957,10/5,vs.,Princeton,L,6,47,
Columbia,1957,10/12,@,Yale,L,0,19,
Columbia,1957,10/19,@,Harvard,L,6,19,
Columbia,1957,10/26,vs.,Lehigh (non-IA),L,6,40,
Columbia,1957,11/2,@,Cornell,L,0,8,
Columbia,1957,11/9,vs.,Dartmouth,L,0,7,
Columbia,1957,11/16,vs.,Pennsylvania,L,6,28,
Columbia,1957,11/23,vs.,Rutgers,L,7,26,
Columbia,1957, ,p, ,54,214,
Columbia,1957,p,
Columbia,1956,9/29,vs.,Brown,L,0,20,
Columbia,1956,10/6,@,Princeton,L,0,39,
Columbia,1956,10/13,vs.,Yale,L,19,33,
Columbia,1956,10/20,vs.,Harvard,W,26,20,
Columbia,1956,10/27,vs.,Army,L,0,60,
Columbia,1956,11/3,vs.,Cornell,W,25,19,
Columbia,1956,11/10,@,Dartmouth,L,0,14,
Columbia,1956,11/17,@,Pennsylvania,L,6,20,
Columbia,1956,11/24,@,Rutgers,W,18,12,
Columbia,1956, ,p, ,94,237,
Columbia,1956,p,
Columbia,1955,9/24,vs.,Brown,W,14,12,
Columbia,1955,10/1,@,Princeton,L,7,20,
Columbia,1955,10/8,@,Yale,L,14,46,
Columbia,1955,10/15,vs.,Harvard,L,7,21,
Columbia,1955,10/22,@,Army,L,0,45,
Columbia,1955,10/29,@,Cornell,L,19,34,
Columbia,1955,11/5,vs.,Dartmouth,L,7,14,
Columbia,1955,11/12,vs.,Navy,L,0,47,
Columbia,1955,11/19,vs.,Rutgers,L,6,12,
Columbia,1955, ,p, ,74,251,
Columbia,1955,p,
Columbia,1954,9/25,@,Brown,L,7,18,
Columbia,1954,10/2,vs.,Princeton,L,20,54,
Columbia,1954,10/9,vs.,Yale,L,7,13,
Columbia,1954,10/16,@,Harvard,W,7,6,
Columbia,1954,10/23,vs.,Army,L,12,67,
Columbia,1954,10/30,vs.,Cornell,L,0,26,
Columbia,1954,11/6,@,Dartmouth,L,0,26,
Columbia,1954,11/13,@,Navy,L,6,51,
Columbia,1954,11/20,vs.,Rutgers,L,12,45,
Columbia,1954, ,p, ,71,306,
Columbia,1954,p,
Columbia,1953,9/26,vs.,Lehigh (non-IA),W,14,7,
Columbia,1953,10/3,@,Princeton,L,19,20,
Columbia,1953,10/10,@,Yale,L,7,13,
Columbia,1953,10/17,vs.,Harvard,W,6,0,
Columbia,1953,10/24,@,Army,L,7,40,
Columbia,1953,10/31,@,Cornell,L,13,27,
Columbia,1953,11/7,vs.,Dartmouth,W,25,19,
Columbia,1953,11/14,vs.,Navy,L,6,14,
Columbia,1953,11/21,vs.,Rutgers,W,27,13,
Columbia,1953, ,p, ,124,153,
Columbia,1953,p,
Columbia,1952,9/27,vs.,Princeton,L,0,14,
Columbia,1952,10/4,@,Harvard,W,16,7,
Columbia,1952,10/11,@,Yale,L,28,35,
Columbia,1952,10/18,vs.,Pennsylvania,L,17,27,
Columbia,1952,10/25,vs.,Army,T,14,14,
Columbia,1952,11/1,vs.,Cornell,L,14,21,
Columbia,1952,11/8,@,Dartmouth,L,14,38,
Columbia,1952,11/15,@,Navy,L,0,28,
Columbia,1952,11/22,vs.,Brown,W,14,0,
Columbia,1952, ,p, ,117,184,
Columbia,1952,p,
Columbia,1951,10/6,vs.,Harvard,W,35,0,
Columbia,1951,10/13,vs.,Yale,W,14,0,
Columbia,1951,10/20,@,Pennsylvania,L,13,28,
Columbia,1951,10/27,@,Army,L,9,14,
Columbia,1951,11/3,@,Cornell,W,21,20,
Columbia,1951,11/10,vs.,Dartmouth,W,21,6,
Columbia,1951,11/17,vs.,Navy,L,7,21,
Columbia,1951,11/24,vs.,Brown,W,29,14,
Columbia,1951, ,p, ,149,103,
Columbia,1951,p,
Columbia,1950,9/30,vs.,Hobart (non-IA),W,42,12,
Columbia,1950,10/7,@,Harvard,W,28,7,
Columbia,1950,10/14,@,Yale,L,14,20,
Columbia,1950,10/21,vs.,Pennsylvania,L,0,34,
Columbia,1950,10/28,vs.,Army,L,0,34,
Columbia,1950,11/4,vs.,Cornell,W,20,19,
Columbia,1950,11/11,@,Dartmouth,L,7,14,
Columbia,1950,11/18,vs.,Navy,L,7,29,
Columbia,1950,11/23,@,Brown,W,33,0,
Columbia,1950, ,p, ,151,169,
Columbia,1950,p,
Columbia,1949,9/24,vs.,Amherst (non-IA),W,27,7,
Columbia,1949,10/1,vs.,Harvard,W,14,7,
Columbia,1949,10/8,vs.,Yale,L,7,33,
Columbia,1949,10/15,@,Pennsylvania,L,7,27,
Columbia,1949,10/22,@,Army,L,6,63,
Columbia,1949,10/29,@,Cornell,L,0,54,
Columbia,1949,11/5,vs.,Dartmouth,L,14,35,
Columbia,1949,11/12,@,Navy,L,0,34,
Columbia,1949,11/19,vs.,Brown,L,7,16,
Columbia,1949, ,p, ,82,276,
Columbia,1949,p,
Columbia,1948,9/25,vs.,Rutgers,W,27,6,
Columbia,1948,10/2,@,Harvard,L,24,33,
Columbia,1948,10/9,@,Yale,W,34,28,
Columbia,1948,10/16,vs.,Pennsylvania,L,14,20,
Columbia,1948,10/23,vs.,Princeton,L,14,16,
Columbia,1948,10/30,vs.,Cornell,L,13,20,
Columbia,1948,11/6,@,Dartmouth,L,21,26,
Columbia,1948,11/13,vs.,Navy,W,13,0,
Columbia,1948,11/20,vs.,Syracuse,W,34,28,
Columbia,1948, ,p, ,194,177,
Columbia,1948,p,
Columbia,1947,9/27,vs.,Rutgers,W,40,28,
Columbia,1947,10/4,@,Navy,W,13,6,
Columbia,1947,10/11,vs.,Yale,L,7,17,
Columbia,1947,10/18,@,Pennsylvania,L,14,34,
Columbia,1947,10/25,vs.,Army,W,21,20,
Columbia,1947,11/1,@,Cornell,W,22,0,
Columbia,1947,11/8,vs.,Dartmouth,W,15,0,
Columbia,1947,11/15,vs.,HolyCross,W,10,0,
Columbia,1947,11/22,vs.,Syracuse,W,28,8,
Columbia,1947, ,p, ,170,113,
Columbia,1947,p,
Columbia,1946,9/28,vs.,Rutgers,W,13,7,
Columbia,1946,10/5,vs.,Navy,W,23,14,
Columbia,1946,10/12,@,Yale,W,28,20,
